EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 11-10-2017
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 123265) of GERMANY, HAMBURG-KIRCHWERDER (STAID: 4181)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
  4181,123265,19510101, -110,    0
  4181,123265,19510102,  -48,    0
  4181,123265,19510103,  -47,    0
  4181,123265,19510104,  -47,    0
  4181,123265,19510105,   10,    0
  4181,123265,19510106,   32,    0
  4181,123265,19510107,   32,    0
  4181,123265,19510108,   25,    0
  4181,123265,19510109,   27,    0
  4181,123265,19510110,   -3,    0
  4181,123265,19510111,   11,    0
  4181,123265,19510112,   16,    0
  4181,123265,19510113,   -6,    0
  4181,123265,19510114,   19,    0
  4181,123265,19510115,   15,    0
  4181,123265,19510116,   17,    0
  4181,123265,19510117,   19,    0
  4181,123265,19510118,   41,    0
  4181,123265,19510119,   27,    0
  4181,123265,19510120,   15,    0
  4181,123265,19510121,  -38,    0
  4181,123265,19510122,  -50,    0
  4181,123265,19510123,   14,    0
  4181,123265,19510124,    0,    0
  4181,123265,19510125,  -43,    0
  4181,123265,19510126,  -49,    0
  4181,123265,19510127,  -43,    0
  4181,123265,19510128,  -12,    0
  4181,123265,19510129,  -17,    0
  4181,123265,19510130,  -36,    0
  4181,123265,19510131,  -67,    0
  4181,123265,19510201,  -34,    0
  4181,123265,19510202,  -26,    0
  4181,123265,19510203,  -95,    0
  4181,123265,19510204,  -64,    0
  4181,123265,19510205,  -16,    0
  4181,123265,19510206,  -13,    0
  4181,123265,19510207,  -28,    0
  4181,123265,19510208,  -18,    0
  4181,123265,19510209,   36,    0
  4181,123265,19510210,    7,    0
  4181,123265,19510211,    6,    0
  4181,123265,19510212,  -15,    0
  4181,123265,19510213,   -3,    0
  4181,123265,19510214,   -3,    0
  4181,123265,19510215,   -4,    0
  4181,123265,19510216,    0,    0
  4181,123265,19510217,    5,    0
  4181,123265,19510218,   10,    0
  4181,123265,19510219,   17,    0
  4181,123265,19510220,   15,    0
  4181,123265,19510221,   20,    0
  4181,123265,19510222,   18,    0
  4181,123265,19510223,    0,    0
  4181,123265,19510224,   -5,    0
  4181,123265,19510225,  -18,    0
  4181,123265,19510226,  -17,    0
  4181,123265,19510227,   -5,    0
  4181,123265,19510228,  -22,    0
  4181,123265,19510301,  -18,    0
  4181,123265,19510302,  -21,    0
  4181,123265,19510303,  -30,    0
  4181,123265,19510304,  -54,    0
  4181,123265,19510305,  -49,    0
  4181,123265,19510306,  -17,    0
  4181,123265,19510307,  -40,    0
  4181,123265,19510308,  -22,    0
  4181,123265,19510309,  -23,    0
  4181,123265,19510310,  -25,    0
  4181,123265,19510311,  -25,    0
  4181,123265,19510312,  -14,    0
  4181,123265,19510313,    4,    0
  4181,123265,19510314,   44,    0
  4181,123265,19510315,   30,    0
  4181,123265,19510316,    7,    0
  4181,123265,19510317,   36,    0
  4181,123265,19510318,   76,    0
  4181,123265,19510319,    3,    0
  4181,123265,19510320,  -20,    0
  4181,123265,19510321,  -25,    0
  4181,123265,19510322,  -25,    0
  4181,123265,19510323,   35,    0
  4181,123265,19510324,   12,    0
  4181,123265,19510325,   -9,    0
  4181,123265,19510326,   -8,    0
  4181,123265,19510327,  -15,    0
  4181,123265,19510328,  -19,    0
  4181,123265,19510329,  -13,    0
  4181,123265,19510330,  -21,    0
  4181,123265,19510331,    3,    0
  4181,123265,19510401,    0,    0
  4181,123265,19510402,   45,    0
  4181,123265,19510403,   24,    0
  4181,123265,19510404,   -4,    0
  4181,123265,19510405,   21,    0
  4181,123265,19510406,   30,    0
  4181,123265,19510407,   70,    0
  4181,123265,19510408,   48,    0
  4181,123265,19510409,   22,    0
  4181,123265,19510410,   37,    0
  4181,123265,19510411,   22,    0
  4181,123265,19510412,   -7,    0
  4181,123265,19510413,   37,    0
  4181,123265,19510414,    3,    0
  4181,123265,19510415,   -5,    0
  4181,123265,19510416,   41,    0
  4181,123265,19510417,   31,    0
  4181,123265,19510418,    3,    0
  4181,123265,19510419,    2,    0
  4181,123265,19510420,  -24,    0
  4181,123265,19510421,  -16,    0
  4181,123265,19510422,  -18,    0
  4181,123265,19510423,   -5,    0
  4181,123265,19510424,   12,    0
  4181,123265,19510425,   40,    0
  4181,123265,19510426,   69,    0
  4181,123265,19510427,   72,    0
  4181,123265,19510428,   55,    0
  4181,123265,19510429,   37,    0
  4181,123265,19510430,   59,    0
  4181,123265,19510501,   51,    0
  4181,123265,19510502,   51,    0
  4181,123265,19510503,   51,    0
  4181,123265,19510504,   77,    0
  4181,123265,19510505,   95,    0
  4181,123265,19510506,   58,    0
  4181,123265,19510507,   56,    0
  4181,123265,19510508,   63,    0
  4181,123265,19510509,   74,    0
  4181,123265,19510510,   68,    0
  4181,123265,19510511,   45,    0
  4181,123265,19510512,   20,    0
  4181,123265,19510513,   45,    0
  4181,123265,19510514,   59,    0
  4181,123265,19510515,   56,    0
  4181,123265,19510516,   57,    0
  4181,123265,19510517,   30,    0
  4181,123265,19510518,   65,    0
  4181,123265,19510519,   64,    0
  4181,123265,19510520,   88,    0
  4181,123265,19510521,   82,    0
  4181,123265,19510522,   95,    0
  4181,123265,19510523,   69,    0
  4181,123265,19510524,   92,    0
  4181,123265,19510525,   98,    0
  4181,123265,19510526,   81,    0
  4181,123265,19510527,   85,    0
  4181,123265,19510528,   82,    0
  4181,123265,19510529,   61,    0
  4181,123265,19510530,   31,    0
  4181,123265,19510531,   22,    0
  4181,123265,19510601,   56,    0
  4181,123265,19510602,   77,    0
  4181,123265,19510603,  125,    0
  4181,123265,19510604,  105,    0
  4181,123265,19510605,  105,    0
  4181,123265,19510606,  105,    0
  4181,123265,19510607,  117,    0
  4181,123265,19510608,   68,    0
  4181,123265,19510609,   42,    0
  4181,123265,19510610,   81,    0
  4181,123265,19510611,   81,    0
  4181,123265,19510612,   65,    0
  4181,123265,19510613,  120,    0
  4181,123265,19510614,  120,    0
  4181,123265,19510615,  125,    0
  4181,123265,19510616,  126,    0
  4181,123265,19510617,  102,    0
  4181,123265,19510618,  115,    0
  4181,123265,19510619,  103,    0
  4181,123265,19510620,   88,    0
  4181,123265,19510621,   84,    0
  4181,123265,19510622,  123,    0
  4181,123265,19510623,  137,    0
  4181,123265,19510624,  134,    0
  4181,123265,19510625,   95,    0
  4181,123265,19510626,  123,    0
  4181,123265,19510627,   98,    0
  4181,123265,19510628,   91,    0
  4181,123265,19510629,  104,    0
  4181,123265,19510630,  107,    0
  4181,123265,19510701,   94,    0
  4181,123265,19510702,  115,    0
  4181,123265,19510703,  142,    0
  4181,123265,19510704,  105,    0
  4181,123265,19510705,   95,    0
  4181,123265,19510706,   60,    0
  4181,123265,19510707,  110,    0
  4181,123265,19510708,  107,    0
  4181,123265,19510709,  159,    0
  4181,123265,19510710,  117,    0
  4181,123265,19510711,  158,    0
  4181,123265,19510712,  157,    0
  4181,123265,19510713,  115,    0
  4181,123265,19510714,   92,    0
  4181,123265,19510715,  117,    0
  4181,123265,19510716,  119,    0
  4181,123265,19510717,  101,    0
  4181,123265,19510718,  127,    0
  4181,123265,19510719,  118,    0
  4181,123265,19510720,  140,    0
  4181,123265,19510721,  124,    0
  4181,123265,19510722,  128,    0
  4181,123265,19510723,  116,    0
  4181,123265,19510724,  129,    0
  4181,123265,19510725,  145,    0
  4181,123265,19510726,  103,    0
  4181,123265,19510727,  144,    0
  4181,123265,19510728,  125,    0
  4181,123265,19510729,  135,    0
  4181,123265,19510730,  105,    0
  4181,123265,19510731,   92,    0
  4181,123265,19510801,  154,    0
  4181,123265,19510802,  163,    0
  4181,123265,19510803,  100,    0
  4181,123265,19510804,  152,    0
  4181,123265,19510805,  151,    0
  4181,123265,19510806,  107,    0
  4181,123265,19510807,  151,    0
  4181,123265,19510808,  152,    0
  4181,123265,19510809,  148,    0
  4181,123265,19510810,  139,    0
  4181,123265,19510811,   93,    0
  4181,123265,19510812,  137,    0
  4181,123265,19510813,  116,    0
  4181,123265,19510814,   98,    0
  4181,123265,19510815,   88,    0
  4181,123265,19510816,   69,    0
  4181,123265,19510817,   74,    0
  4181,123265,19510818,  131,    0
  4181,123265,19510819,  114,    0
  4181,123265,19510820,  139,    0
  4181,123265,19510821,  135,    0
  4181,123265,19510822,  138,    0
  4181,123265,19510823,  100,    0
  4181,123265,19510824,  105,    0
  4181,123265,19510825,  132,    0
  4181,123265,19510826,  140,    0
  4181,123265,19510827,  135,    0
  4181,123265,19510828,  105,    0
  4181,123265,19510829,  136,    0
  4181,123265,19510830,  127,    0
  4181,123265,19510831,  148,    0
  4181,123265,19510901,  132,    0
  4181,123265,19510902,   95,    0
  4181,123265,19510903,   86,    0
  4181,123265,19510904,   65,    0
  4181,123265,19510905,  154,    0
  4181,123265,19510906,  137,    0
  4181,123265,19510907,  151,    0
  4181,123265,19510908,  120,    0
  4181,123265,19510909,   88,    0
  4181,123265,19510910,  104,    0
  4181,123265,19510911,  125,    0
  4181,123265,19510912,  147,    0
  4181,123265,19510913,  155,    0
  4181,123265,19510914,  135,    0
  4181,123265,19510915,  105,    0
  4181,123265,19510916,  136,    0
  4181,123265,19510917,  110,    0
  4181,123265,19510918,   90,    0
  4181,123265,19510919,   90,    0
  4181,123265,19510920,   57,    0
  4181,123265,19510921,   65,    0
  4181,123265,19510922,   73,    0
  4181,123265,19510923,   75,    0
  4181,123265,19510924,  108,    0
  4181,123265,19510925,   60,    0
  4181,123265,19510926,   94,    0
  4181,123265,19510927,  105,    0
  4181,123265,19510928,   82,    0
  4181,123265,19510929,   96,    0
  4181,123265,19510930,   90,    0
  4181,123265,19511001,  117,    0
  4181,123265,19511002,   85,    0
  4181,123265,19511003,   46,    0
  4181,123265,19511004,   31,    0
  4181,123265,19511005,   26,    0
  4181,123265,19511006,   23,    0
  4181,123265,19511007,   12,    0
  4181,123265,19511008,    6,    0
  4181,123265,19511009,   -8,    0
  4181,123265,19511010,  -13,    0
  4181,123265,19511011,  -25,    0
  4181,123265,19511012,  -15,    0
  4181,123265,19511013,   27,    0
  4181,123265,19511014,   36,    0
  4181,123265,19511015,   21,    0
  4181,123265,19511016,   -5,    0
  4181,123265,19511017,  -12,    0
  4181,123265,19511018,    2,    0
  4181,123265,19511019,   11,    0
  4181,123265,19511020,   -8,    0
  4181,123265,19511021,   -5,    0
  4181,123265,19511022,   54,    0
  4181,123265,19511023,   45,    0
  4181,123265,19511024,   -3,    0
  4181,123265,19511025,  -48,    0
  4181,123265,19511026,  -10,    0
  4181,123265,19511027,  -15,    0
  4181,123265,19511028,   25,    0
  4181,123265,19511029,   18,    0
  4181,123265,19511030,   15,    0
  4181,123265,19511031,   67,    0
  4181,123265,19511101,   45,    0
  4181,123265,19511102,   42,    0
  4181,123265,19511103,   13,    0
  4181,123265,19511104,   10,    0
  4181,123265,19511105,   19,    0
  4181,123265,19511106,   45,    0
  4181,123265,19511107,   50,    0
  4181,123265,19511108,   35,    0
  4181,123265,19511109,   52,    0
  4181,123265,19511110,   31,    0
  4181,123265,19511111,   69,    0
  4181,123265,19511112,   62,    0
  4181,123265,19511113,   61,    0
  4181,123265,19511114,   45,    0
  4181,123265,19511115,   43,    0
  4181,123265,19511116,   42,    0
  4181,123265,19511117,   83,    0
  4181,123265,19511118,   56,    0
  4181,123265,19511119,   59,    0
  4181,123265,19511120,   56,    0
  4181,123265,19511121,   52,    0
  4181,123265,19511122,   57,    0
  4181,123265,19511123,   30,    0
  4181,123265,19511124,   35,    0
  4181,123265,19511125,   41,    0
  4181,123265,19511126,   17,    0
  4181,123265,19511127,   29,    0
  4181,123265,19511128,   25,    0
  4181,123265,19511129,   15,    0
  4181,123265,19511130,   58,    0
  4181,123265,19511201,   46,    0
  4181,123265,19511202,   25,    0
  4181,123265,19511203,   11,    0
  4181,123265,19511204,   12,    0
  4181,123265,19511205,   81,    0
  4181,123265,19511206,   43,    0
  4181,123265,19511207,   26,    0
  4181,123265,19511208,   33,    0
  4181,123265,19511209,   36,    0
  4181,123265,19511210,   20,    0
  4181,123265,19511211,    0,    0
  4181,123265,19511212,    4,    0
  4181,123265,19511213,    0,    0
  4181,123265,19511214,  -38,    0
  4181,123265,19511215,  -38,    0
  4181,123265,19511216,   41,    0
  4181,123265,19511217,   60,    0
  4181,123265,19511218,   65,    0
  4181,123265,19511219,   48,    0
  4181,123265,19511220,    3,    0
  4181,123265,19511221,    0,    0
  4181,123265,19511222,   52,    0
  4181,123265,19511223,    5,    0
  4181,123265,19511224,   19,    0
  4181,123265,19511225,   55,    0
  4181,123265,19511226,   25,    0
  4181,123265,19511227,   20,    0
  4181,123265,19511228,   16,    0
  4181,123265,19511229,  -13,    0
  4181,123265,19511230,  -35,    0
  4181,123265,19511231,   -3,    0
  4181,123265,19520101,   -5,    0
  4181,123265,19520102,    1,    0
  4181,123265,19520103,  -11,    0
  4181,123265,19520104,   10,    0
  4181,123265,19520105,    0,    0
  4181,123265,19520106,   -3,    0
  4181,123265,19520107,   40,    0
  4181,123265,19520108,   46,    0
  4181,123265,19520109,   10,    0
  4181,123265,19520110,    0,    0
  4181,123265,19520111,    7,    0
  4181,123265,19520112,    1,    0
  4181,123265,19520113,  -18,    0
  4181,123265,19520114,   10,    0
  4181,123265,19520115,   37,    0
  4181,123265,19520116,    9,    0
  4181,123265,19520117,   -5,    0
  4181,123265,19520118,    5,    0
  4181,123265,19520119,  -13,    0
  4181,123265,19520120,   -4,    0
  4181,123265,19520121,    8,    0
  4181,123265,19520122,  -17,    0
  4181,123265,19520123,  -40,    0
  4181,123265,19520124,  -40,    0
  4181,123265,19520125,  -39,    0
  4181,123265,19520126,  -43,    0
  4181,123265,19520127,  -56,    0
  4181,123265,19520128,  -43,    0
  4181,123265,19520129,  -79,    0
  4181,123265,19520130,    2,    0
  4181,123265,19520131,   -1,    0
  4181,123265,19520201,   10,    0
  4181,123265,19520202,   -3,    0
  4181,123265,19520203,    4,    0
  4181,123265,19520204,   -4,    0
  4181,123265,19520205,   -7,    0
  4181,123265,19520206,  -19,    0
  4181,123265,19520207,   32,    0
  4181,123265,19520208,   11,    0
  4181,123265,19520209,  -19,    0
  4181,123265,19520210,  -26,    0
  4181,123265,19520211,  -40,    0
  4181,123265,19520212,  -49,    0
  4181,123265,19520213,  -96,    0
  4181,123265,19520214,  -45,    0
  4181,123265,19520215,  -60,    0
  4181,123265,19520216,  -98,    0
  4181,123265,19520217,  -23,    0
  4181,123265,19520218,  -18,    0
  4181,123265,19520219,  -23,    0
  4181,123265,19520220,   11,    0
  4181,123265,19520221,    9,    0
  4181,123265,19520222,   55,    0
  4181,123265,19520223,   39,    0
  4181,123265,19520224,   40,    0
  4181,123265,19520225,   25,    0
  4181,123265,19520226,   15,    0
  4181,123265,19520227,   18,    0
  4181,123265,19520228,    6,    0
  4181,123265,19520229,    5,    0
  4181,123265,19520301,    1,    0
  4181,123265,19520302,    0,    0
  4181,123265,19520303,   45,    0
  4181,123265,19520304,   27,    0
  4181,123265,19520305,  -17,    0
  4181,123265,19520306,  -39,    0
  4181,123265,19520307,  -48,    0
  4181,123265,19520308,  -65,    0
  4181,123265,19520309,  -59,    0
  4181,123265,19520310,  -36,    0
  4181,123265,19520311,   32,    0
  4181,123265,19520312,   12,    0
  4181,123265,19520313,   -9,    0
  4181,123265,19520314,  -45,    0
  4181,123265,19520315,  -70,    0
  4181,123265,19520316,  -51,    0
  4181,123265,19520317,  -69,    0
  4181,123265,19520318,  -15,    0
  4181,123265,19520319,  -15,    0
  4181,123265,19520320,  -32,    0
  4181,123265,19520321,  -22,    0
  4181,123265,19520322,  -21,    0
  4181,123265,19520323,    0,    0
  4181,123265,19520324,   27,    0
  4181,123265,19520325,   16,    0
  4181,123265,19520326,  -27,    0
  4181,123265,19520327,  -52,    0
  4181,123265,19520328,  -45,    0
  4181,123265,19520329,  -38,    0
  4181,123265,19520330,  -26,    0
  4181,123265,19520331,  -19,    0
  4181,123265,19520401,  -32,    0
  4181,123265,19520402,  -50,    0
  4181,123265,19520403,  -33,    0
  4181,123265,19520404,   35,    0
  4181,123265,19520405,   16,    0
  4181,123265,19520406,   37,    0
  4181,123265,19520407,   40,    0
  4181,123265,19520408,   19,    0
  4181,123265,19520409,   35,    0
  4181,123265,19520410,   60,    0
  4181,123265,19520411,   71,    0
  4181,123265,19520412,   70,    0
  4181,123265,19520413,   82,    0
  4181,123265,19520414,   87,    0
  4181,123265,19520415,   67,    0
  4181,123265,19520416,   95,    0
  4181,123265,19520417,   50,    0
  4181,123265,19520418,   23,    0
  4181,123265,19520419,   30,    0
  4181,123265,19520420,   45,    0
  4181,123265,19520421,   46,    0
  4181,123265,19520422,   98,    0
  4181,123265,19520423,   59,    0
  4181,123265,19520424,   77,    0
  4181,123265,19520425,   50,    0
  4181,123265,19520426,   41,    0
  4181,123265,19520427,   50,    0
  4181,123265,19520428,   48,    0
  4181,123265,19520429,   45,    0
  4181,123265,19520430,   23,    0
  4181,123265,19520501,   47,    0
  4181,123265,19520502,   43,    0
  4181,123265,19520503,   41,    0
  4181,123265,19520504,   87,    0
  4181,123265,19520505,   95,    0
  4181,123265,19520506,  100,    0
  4181,123265,19520507,  116,    0
  4181,123265,19520508,   99,    0
  4181,123265,19520509,   85,    0
  4181,123265,19520510,  110,    0
  4181,123265,19520511,   60,    0
  4181,123265,19520512,   85,    0
  4181,123265,19520513,   67,    0
  4181,123265,19520514,   87,    0
  4181,123265,19520515,  105,    0
  4181,123265,19520516,   74,    0
  4181,123265,19520517,   20,    0
  4181,123265,19520518,   70,    0
  4181,123265,19520519,   49,    0
  4181,123265,19520520,    4,    0
  4181,123265,19520521,   20,    0
  4181,123265,19520522,   49,    0
  4181,123265,19520523,   49,    0
  4181,123265,19520524,   91,    0
  4181,123265,19520525,   55,    0
  4181,123265,19520526,   91,    0
  4181,123265,19520527,   47,    0
  4181,123265,19520528,   84,    0
  4181,123265,19520529,   45,    0
  4181,123265,19520530,   30,    0
  4181,123265,19520531,   77,    0
  4181,123265,19520601,   92,    0
  4181,123265,19520602,   94,    0
  4181,123265,19520603,   91,    0
  4181,123265,19520604,   50,    0
  4181,123265,19520605,   44,    0
  4181,123265,19520606,   70,    0
  4181,123265,19520607,  111,    0
  4181,123265,19520608,   49,    0
  4181,123265,19520609,   49,    0
  4181,123265,19520610,   46,    0
  4181,123265,19520611,   99,    0
  4181,123265,19520612,   98,    0
  4181,123265,19520613,   67,    0
  4181,123265,19520614,  130,    0
  4181,123265,19520615,   88,    0
  4181,123265,19520616,   60,    0
  4181,123265,19520617,   56,    0
  4181,123265,19520618,  118,    0
  4181,123265,19520619,  111,    0
  4181,123265,19520620,   75,    0
  4181,123265,19520621,   90,    0
  4181,123265,19520622,   83,    0
  4181,123265,19520623,   99,    0
  4181,123265,19520624,   80,    0
  4181,123265,19520625,   83,    0
  4181,123265,19520626,   72,    0
  4181,123265,19520627,   62,    0
  4181,123265,19520628,  105,    0
  4181,123265,19520629,  119,    0
  4181,123265,19520630,  139,    0
  4181,123265,19520701,  156,    0
  4181,123265,19520702,  147,    0
  4181,123265,19520703,  162,    0
  4181,123265,19520704,  135,    0
  4181,123265,19520705,  117,    0
  4181,123265,19520706,  115,    0
  4181,123265,19520707,  132,    0
  4181,123265,19520708,  135,    0
  4181,123265,19520709,  134,    0
  4181,123265,19520710,  162,    0
  4181,123265,19520711,  135,    0
  4181,123265,19520712,  127,    0
  4181,123265,19520713,   98,    0
  4181,123265,19520714,  133,    0
  4181,123265,19520715,  109,    0
  4181,123265,19520716,   70,    0
  4181,123265,19520717,  105,    0
  4181,123265,19520718,  106,    0
  4181,123265,19520719,   74,    0
  4181,123265,19520720,  139,    0
  4181,123265,19520721,  108,    0
  4181,123265,19520722,   85,    0
  4181,123265,19520723,  124,    0
  4181,123265,19520724,   95,    0
  4181,123265,19520725,   80,    0
  4181,123265,19520726,  131,    0
  4181,123265,19520727,  107,    0
  4181,123265,19520728,  111,    0
  4181,123265,19520729,   87,    0
  4181,123265,19520730,  105,    0
  4181,123265,19520731,  125,    0
  4181,123265,19520801,  122,    0
  4181,123265,19520802,  130,    0
  4181,123265,19520803,  150,    0
  4181,123265,19520804,   90,    0
  4181,123265,19520805,  116,    0
  4181,123265,19520806,  116,    0
  4181,123265,19520807,  158,    0
  4181,123265,19520808,  147,    0
  4181,123265,19520809,  110,    0
  4181,123265,19520810,  135,    0
  4181,123265,19520811,  135,    0
  4181,123265,19520812,  177,    0
  4181,123265,19520813,  166,    0
  4181,123265,19520814,  101,    0
  4181,123265,19520815,  121,    0
  4181,123265,19520816,  154,    0
  4181,123265,19520817,  114,    0
  4181,123265,19520818,   96,    0
  4181,123265,19520819,  124,    0
  4181,123265,19520820,  134,    0
  4181,123265,19520821,  124,    0
  4181,123265,19520822,  108,    0
  4181,123265,19520823,   97,    0
  4181,123265,19520824,  121,    0
  4181,123265,19520825,   79,    0
  4181,123265,19520826,  105,    0
  4181,123265,19520827,   95,    0
  4181,123265,19520828,  121,    0
  4181,123265,19520829,   83,    0
  4181,123265,19520830,   78,    0
  4181,123265,19520831,  114,    0
  4181,123265,19520901,  130,    0
  4181,123265,19520902,  105,    0
  4181,123265,19520903,   80,    0
  4181,123265,19520904,   79,    0
  4181,123265,19520905,   60,    0
  4181,123265,19520906,   83,    0
  4181,123265,19520907,   50,    0
  4181,123265,19520908,   40,    0
  4181,123265,19520909,   85,    0
  4181,123265,19520910,   50,    0
  4181,123265,19520911,   51,    0
  4181,123265,19520912,   36,    0
  4181,123265,19520913,   35,    0
  4181,123265,19520914,   45,    0
  4181,123265,19520915,   44,    0
  4181,123265,19520916,    3,    0
  4181,123265,19520917,   17,    0
  4181,123265,19520918,   60,    0
  4181,123265,19520919,   37,    0
  4181,123265,19520920,   40,    0
  4181,123265,19520921,   78,    0
  4181,123265,19520922,   75,    0
  4181,123265,19520923,   73,    0
  4181,123265,19520924,  123,    0
  4181,123265,19520925,  103,    0
  4181,123265,19520926,   88,    0
  4181,123265,19520927,   70,    0
  4181,123265,19520928,   77,    0
  4181,123265,19520929,   25,    0
  4181,123265,19520930,   30,    0
  4181,123265,19521001,   65,    0
  4181,123265,19521002,   77,    0
  4181,123265,19521003,   70,    0
  4181,123265,19521004,   43,    0
  4181,123265,19521005,   50,    0
  4181,123265,19521006,   51,    0
  4181,123265,19521007,   49,    0
  4181,123265,19521008,   55,    0
  4181,123265,19521009,   67,    0
  4181,123265,19521010,   51,    0
  4181,123265,19521011,   16,    0
  4181,123265,19521012,    0,    0
  4181,123265,19521013,  -25,    0
  4181,123265,19521014,   29,    0
  4181,123265,19521015,   34,    0
  4181,123265,19521016,   29,    0
  4181,123265,19521017,   32,    0
  4181,123265,19521018,   26,    0
  4181,123265,19521019,   29,    0
  4181,123265,19521020,   -5,    0
  4181,123265,19521021,    5,    0
  4181,123265,19521022,   30,    0
  4181,123265,19521023,   30,    0
  4181,123265,19521024,   47,    0
  4181,123265,19521025,   75,    0
  4181,123265,19521026,   81,    0
  4181,123265,19521027,   67,    0
  4181,123265,19521028,   72,    0
  4181,123265,19521029,   98,    0
  4181,123265,19521030,   53,    0
  4181,123265,19521031,   36,    0
  4181,123265,19521101,   30,    0
  4181,123265,19521102,   49,    0
  4181,123265,19521103,   33,    0
  4181,123265,19521104,  -11,    0
  4181,123265,19521105,   61,    0
  4181,123265,19521106,   47,    0
  4181,123265,19521107,   31,    0
  4181,123265,19521108,  -14,    0
  4181,123265,19521109,  -19,    0
  4181,123265,19521110,   27,    0
  4181,123265,19521111,   12,    0
  4181,123265,19521112,   -3,    0
  4181,123265,19521113,    9,    0
  4181,123265,19521114,  -10,    0
  4181,123265,19521115,    0,    0
  4181,123265,19521116,   -4,    0
  4181,123265,19521117,  -40,    0
  4181,123265,19521118,  -18,    0
  4181,123265,19521119,   21,    0
  4181,123265,19521120,    2,    0
  4181,123265,19521121,    5,    0
  4181,123265,19521122,    2,    0
  4181,123265,19521123,    0,    0
  4181,123265,19521124,    1,    0
  4181,123265,19521125,  -10,    0
  4181,123265,19521126,  -21,    0
  4181,123265,19521127,  -29,    0
  4181,123265,19521128,  -24,    0
  4181,123265,19521129,  -65,    0
  4181,123265,19521130,  -61,    0
  4181,123265,19521201,  -66,    0
  4181,123265,19521202, -102,    0
  4181,123265,19521203,  -40,    0
  4181,123265,19521204,  -15,    0
  4181,123265,19521205,   -2,    0
  4181,123265,19521206,   -2,    0
  4181,123265,19521207,   -9,    0
  4181,123265,19521208,   -9,    0
  4181,123265,19521209,  -16,    0
  4181,123265,19521210,  -39,    0
  4181,123265,19521211,  -55,    0
  4181,123265,19521212,   12,    0
  4181,123265,19521213,    1,    0
  4181,123265,19521214,    1,    0
  4181,123265,19521215,   -6,    0
  4181,123265,19521216,  -14,    0
  4181,123265,19521217,  -27,    0
  4181,123265,19521218,  -63,    0
  4181,123265,19521219,  -69,    0
  4181,123265,19521220,  -56,    0
  4181,123265,19521221,    4,    0
  4181,123265,19521222,   -5,    0
  4181,123265,19521223,  -18,    0
  4181,123265,19521224,   -9,    0
  4181,123265,19521225,   35,    0
  4181,123265,19521226,   -2,    0
  4181,123265,19521227,   -2,    0
  4181,123265,19521228,   -5,    0
  4181,123265,19521229,   -2,    0
  4181,123265,19521230,  -20,    0
  4181,123265,19521231,  -25,    0
  4181,123265,19530101,  -43,    0
  4181,123265,19530102,  -10,    0
  4181,123265,19530103,   -9,    0
  4181,123265,19530104,  -30,    0
  4181,123265,19530105,  -40,    0
  4181,123265,19530106,  -46,    0
  4181,123265,19530107,  -66,    0
  4181,123265,19530108,  -26,    0
  4181,123265,19530109,  -34,    0
  4181,123265,19530110,   -5,    0
  4181,123265,19530111,  -65,    0
  4181,123265,19530112,   -6,    0
  4181,123265,19530113,   -5,    0
  4181,123265,19530114,  -21,    0
  4181,123265,19530115,  -33,    0
  4181,123265,19530116,   -2,    0
  4181,123265,19530117,   -8,    0
  4181,123265,19530118,    7,    0
  4181,123265,19530119,   -1,    0
  4181,123265,19530120,  -39,    0
  4181,123265,19530121,   10,    0
  4181,123265,19530122,   14,    0
  4181,123265,19530123,    5,    0
  4181,123265,19530124,    6,    0
  4181,123265,19530125,    4,    0
  4181,123265,19530126,  -39,    0
  4181,123265,19530127,    1,    0
  4181,123265,19530128,   42,    0
  4181,123265,19530129,   63,    0
  4181,123265,19530130,   32,    0
  4181,123265,19530131,   24,    0
  4181,123265,19530201,    5,    0
  4181,123265,19530202,   -6,    0
  4181,123265,19530203,  -13,    0
  4181,123265,19530204,  -26,    0
  4181,123265,19530205,  -33,    0
  4181,123265,19530206,  -69,    0
  4181,123265,19530207, -122,    0
  4181,123265,19530208, -175,    0
  4181,123265,19530209, -136,    0
  4181,123265,19530210,  -61,    0
  4181,123265,19530211,  -11,    0
  4181,123265,19530212,  -37,    0
  4181,123265,19530213,  -36,    0
  4181,123265,19530214,  -70,    0
  4181,123265,19530215,  -42,    0
  4181,123265,19530216,  -88,    0
  4181,123265,19530217,  -16,    0
  4181,123265,19530218,    6,    0
  4181,123265,19530219,   30,    0
  4181,123265,19530220,   26,    0
  4181,123265,19530221,   58,    0
  4181,123265,19530222,   46,    0
  4181,123265,19530223,   27,    0
  4181,123265,19530224,   55,    0
